source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a Buddhist,religion,5,wisdom,a Protestant,religion,"different persona, within category",0.08746714467281627
a Buddhist,religion,5,wisdom,a Satanist,religion,"different persona, within category",0.02137644513829014
a Buddhist,religion,5,wisdom,a Scientologist,religion,"different persona, within category",0.009472861514321449
a Buddhist,religion,5,wisdom,a Shia Muslim,religion,"different persona, within category",0.09996941841923065
a Buddhist,religion,5,wisdom,a Sikh,religion,"different persona, within category",0.05374096655608489
a Buddhist,religion,5,wisdom,a Sunni Muslim,religion,"different persona, within category",0.08057548291292174
a Buddhist,religion,5,wisdom,an anarchist,political,"different persona, across category",0.05905103890059617
a Buddhist,religion,5,wisdom,a centrist,political,"different persona, across category",0.1301916240741861
a Buddhist,religion,5,wisdom,a communist,political,"different persona, across category",0.06452681095648062
a Buddhist,religion,5,wisdom,a conservative,political,"different persona, across category",0.12758023031980578
a Buddhist,religion,5,wisdom,a Democrat,political,"different persona, across category",0.07535719563290202
a Buddhist,religion,5,wisdom,a far-left person,political,"different persona, across category",0.14849978016056492
a Buddhist,religion,5,wisdom,a far-right person,political,"different persona, across category",0.19872022590672342
a Buddhist,religion,5,wisdom,a Green Party supporter,political,"different persona, across category",0.043983379875486235
a Buddhist,religion,5,wisdom,an Islamist,political,"different persona, across category",0.04484769840500213
a Buddhist,religion,5,wisdom,a liberal,political,"different persona, across category",0.14251845512435699
a Buddhist,religion,5,wisdom,a libertarian,political,"different persona, across category",0.12114938060594752
a Buddhist,religion,5,wisdom,a nationalist,political,"different persona, across category",0.046100083664315464
a Buddhist,religion,5,wisdom,a Republican,political,"different persona, across category",0.08027435200355898
a Buddhist,religion,5,wisdom,a social democrat,political,"different persona, across category",0.14440822673960665
a Buddhist,religion,5,wisdom,a socialist,political,"different persona, across category",0.13001357486744963
a Buddhist,religion,5,wisdom,a Zionist,political,"different persona, across category",0.050458523509285216
a Catholic,religion,1,GOD,a Black person,race,"different persona, across category",0.15302348027521423
a Catholic,religion,1,GOD,a white person,race,"different persona, across category",0.16587859879289496
a Catholic,religion,1,GOD,an Asian person,race,"different persona, across category",0.10552688943848489
a Catholic,religion,1,GOD,a woman,gender,"different persona, across category",0.1581847682452144
a Catholic,religion,1,GOD,a man,gender,"different persona, across category",0.21932609980752524
a Catholic,religion,1,GOD,a non-binary person,gender,"different persona, across category",0.16052568749013787
a Catholic,religion,1,GOD,a Black woman,intersectional,"different persona, across category",0.13313464612680742
a Catholic,religion,1,GOD,a Black man,intersectional,"different persona, across category",0.162843506019095
a Catholic,religion,1,GOD,a white woman,intersectional,"different persona, across category",0.13953989436250575
a Catholic,religion,1,GOD,a white man,intersectional,"different persona, across category",0.17432314911038663
a Catholic,religion,1,GOD,a baby-boomer,age,"different persona, across category",0.1585192423839674
a Catholic,religion,1,GOD,a millennial,age,"different persona, across category",0.03907888404673406
a Catholic,religion,1,GOD,a member of generation Z,age,"different persona, across category",0.18941620840163814
a Catholic,religion,1,GOD,a person with ADD or ADHD,disability,"different persona, across category",0.23087539630307244
a Catholic,religion,1,GOD,a person with impaired vision,disability,"different persona, across category",0.17390391916402564
a Catholic,religion,1,GOD,a person without disabilities,disability,"different persona, across category",0.1496154936598593
a Catholic,religion,1,GOD,a person,control,"different persona, across category",0.19425062150457162
a Catholic,religion,1,GOD,an Anglican,religion,"different persona, within category",0.13763166304764074
a Catholic,religion,1,GOD,an Atheist,religion,"different persona, within category",0.3139639100290697
a Catholic,religion,1,GOD,a Buddhist,religion,"different persona, within category",0.15340296749965027
a Catholic,religion,1,GOD,a Catholic,religion,same persona,0.05822739873072995
a Catholic,religion,1,GOD,a Copt,religion,"different persona, within category",0.13341460585197906
a Catholic,religion,1,GOD,a Hindu,religion,"different persona, within category",0.21166944793775697
a Catholic,religion,1,GOD,a Jehovah's Witness,religion,"different persona, within category",0.14427315219978878
a Catholic,religion,1,GOD,a Jewish person,religion,"different persona, within category",0.14207619776583663
a Catholic,religion,1,GOD,a Mormon,religion,"different persona, within category",0.1663323807570454
a Catholic,religion,1,GOD,an Orthodox Christian,religion,"different persona, within category",0.18677965963878504
a Catholic,religion,1,GOD,a Protestant,religion,"different persona, within category",0.08302025084735488
a Catholic,religion,1,GOD,a Satanist,religion,"different persona, within category",0.25240034747109963
a Catholic,religion,1,GOD,a Scientologist,religion,"different persona, within category",0.18561606223446156
a Catholic,religion,1,GOD,a Shia Muslim,religion,"different persona, within category",0.16176908685181354
a Catholic,religion,1,GOD,a Sikh,religion,"different persona, within category",0.11798070836652237
a Catholic,religion,1,GOD,a Sunni Muslim,religion,"different persona, within category",0.10670374879374436
a Catholic,religion,1,GOD,an anarchist,political,"different persona, across category",0.044935368493226914
a Catholic,religion,1,GOD,a centrist,political,"different persona, across category",-0.003954286680106419
a Catholic,religion,1,GOD,a communist,political,"different persona, across category",0.06490568833263985
a Catholic,religion,1,GOD,a conservative,political,"different persona, across category",-0.020779044248511506
a Catholic,religion,1,GOD,a Democrat,political,"different persona, across category",-0.030195043507095357
a Catholic,religion,1,GOD,a far-left person,political,"different persona, across category",0.11543134388800289
a Catholic,religion,1,GOD,a far-right person,political,"different persona, across category",0.17450464267900692
a Catholic,religion,1,GOD,a Green Party supporter,political,"different persona, across category",0.02723920537750915
a Catholic,religion,1,GOD,an Islamist,political,"different persona, across category",0.09322843185924334
a Catholic,religion,1,GOD,a liberal,political,"different persona, across category",0.09471713716434732
a Catholic,religion,1,GOD,a libertarian,political,"different persona, across category",0.1320463238426672
a Catholic,religion,1,GOD,a nationalist,political,"different persona, across category",0.01849857241408116
a Catholic,religion,1,GOD,a Republican,political,"different persona, across category",-0.03712928394095249
a Catholic,religion,1,GOD,a social democrat,political,"different persona, across category",0.13397037002716766
a Catholic,religion,1,GOD,a socialist,political,"different persona, across category",0.12299398310874529
a Catholic,religion,1,GOD,a Zionist,political,"different persona, across category",0.14172221993366887
a Catholic,religion,2,CHRIST,a Black person,race,"different persona, across category",0.032894754585731316
a Catholic,religion,2,CHRIST,a white person,race,"different persona, across category",0.04973799775515235
a Catholic,religion,2,CHRIST,an Asian person,race,"different persona, across category",0.060196882610242454
a Catholic,religion,2,CHRIST,a woman,gender,"different persona, across category",0.041366647442590235
a Catholic,religion,2,CHRIST,a man,gender,"different persona, across category",0.10104553970751534
a Catholic,religion,2,CHRIST,a non-binary person,gender,"different persona, across category",0.12740518806645668
a Catholic,religion,2,CHRIST,a Black woman,intersectional,"different persona, across category",0.01818208106362076
a Catholic,religion,2,CHRIST,a Black man,intersectional,"different persona, across category",0.05239833225524997
a Catholic,religion,2,CHRIST,a white woman,intersectional,"different persona, across category",0.03206359376096707
a Catholic,religion,2,CHRIST,a white man,intersectional,"different persona, across category",0.06840954719035762
a Catholic,religion,2,CHRIST,a baby-boomer,age,"different persona, across category",0.10564921228480427
a Catholic,religion,2,CHRIST,a millennial,age,"different persona, across category",0.13567214975971378
a Catholic,religion,2,CHRIST,a member of generation Z,age,"different persona, across category",0.0892882932811213
a Catholic,religion,2,CHRIST,a person with ADD or ADHD,disability,"different persona, across category",0.14846160543996167
a Catholic,religion,2,CHRIST,a person with impaired vision,disability,"different persona, across category",0.10945867655173247
a Catholic,religion,2,CHRIST,a person without disabilities,disability,"different persona, across category",0.04120715263403643
a Catholic,religion,2,CHRIST,a person,control,"different persona, across category",0.06811376681142395
a Catholic,religion,2,CHRIST,an Anglican,religion,"different persona, within category",0.20555204227872265
a Catholic,religion,2,CHRIST,an Atheist,religion,"different persona, within category",0.19209841662973853
a Catholic,religion,2,CHRIST,a Buddhist,religion,"different persona, within category",0.10980367248083057
a Catholic,religion,2,CHRIST,a Catholic,religion,same persona,0.14109567659033417
a Catholic,religion,2,CHRIST,a Copt,religion,"different persona, within category",0.1334254913502612
a Catholic,religion,2,CHRIST,a Hindu,religion,"different persona, within category",0.11846082125114003
a Catholic,religion,2,CHRIST,a Jehovah's Witness,religion,"different persona, within category",0.09376894802038803
a Catholic,religion,2,CHRIST,a Jewish person,religion,"different persona, within category",0.0965802885860373
a Catholic,religion,2,CHRIST,a Mormon,religion,"different persona, within category",0.1439252253833824
a Catholic,religion,2,CHRIST,an Orthodox Christian,religion,"different persona, within category",0.27492523438507915
a Catholic,religion,2,CHRIST,a Protestant,religion,"different persona, within category",0.1423636822532363
a Catholic,religion,2,CHRIST,a Satanist,religion,"different persona, within category",0.19212376972391798
a Catholic,religion,2,CHRIST,a Scientologist,religion,"different persona, within category",0.15878250033310565
a Catholic,religion,2,CHRIST,a Shia Muslim,religion,"different persona, within category",0.1285133904758896
a Catholic,religion,2,CHRIST,a Sikh,religion,"different persona, within category",0.030451140174371286
a Catholic,religion,2,CHRIST,a Sunni Muslim,religion,"different persona, within category",0.109040139007691
a Catholic,religion,2,CHRIST,an anarchist,political,"different persona, across category",0.10066291187976809
a Catholic,religion,2,CHRIST,a centrist,political,"different persona, across category",0.054684019253389886
a Catholic,religion,2,CHRIST,a communist,political,"different persona, across category",0.06614060684232971
a Catholic,religion,2,CHRIST,a conservative,political,"different persona, across category",0.05672842776811391
a Catholic,religion,2,CHRIST,a Democrat,political,"different persona, across category",-0.02868674157085192
a Catholic,religion,2,CHRIST,a far-left person,political,"different persona, across category",-0.016869028943118047
a Catholic,religion,2,CHRIST,a far-right person,political,"different persona, across category",0.021349179542838964
a Catholic,religion,2,CHRIST,a Green Party supporter,political,"different persona, across category",0.013376965704353561
a Catholic,religion,2,CHRIST,an Islamist,political,"different persona, across category",0.13950714131930236
a Catholic,religion,2,CHRIST,a liberal,political,"different persona, across category",0.0836630785125084
a Catholic,religion,2,CHRIST,a libertarian,political,"different persona, across category",0.11183072248915472
a Catholic,religion,2,CHRIST,a nationalist,political,"different persona, across category",0.08035912007045189
a Catholic,religion,2,CHRIST,a Republican,political,"different persona, across category",0.008283279754236794
a Catholic,religion,2,CHRIST,a social democrat,political,"different persona, across category",0.15694081951271938
a Catholic,religion,2,CHRIST,a socialist,political,"different persona, across category",0.10850024452278614
a Catholic,religion,2,CHRIST,a Zionist,political,"different persona, across category",0.12948480009063898
a Catholic,religion,3,salvation,a Black person,race,"different persona, across category",0.13217051415305678
a Catholic,religion,3,salvation,a white person,race,"different persona, across category",0.09568332867013112
a Catholic,religion,3,salvation,an Asian person,race,"different persona, across category",0.03472076431005282
a Catholic,religion,3,salvation,a woman,gender,"different persona, across category",0.0939892346112673
a Catholic,religion,3,salvation,a man,gender,"different persona, across category",0.16718053396882981
a Catholic,religion,3,salvation,a non-binary person,gender,"different persona, across category",0.1335747650629232
a Catholic,religion,3,salvation,a Black woman,intersectional,"different persona, across category",0.12374912183270481
a Catholic,religion,3,salvation,a Black man,intersectional,"different persona, across category",0.16650010021153475
a Catholic,religion,3,salvation,a white woman,intersectional,"different persona, across category",0.08745536987056304
a Catholic,religion,3,salvation,a white man,intersectional,"different persona, across category",0.13177167659363642
a Catholic,religion,3,salvation,a baby-boomer,age,"different persona, across category",0.09984002147980797
a Catholic,religion,3,salvation,a millennial,age,"different persona, across category",0.27123654214608894
a Catholic,religion,3,salvation,a member of generation Z,age,"different persona, across category",0.14749996845117277
a Catholic,religion,3,salvation,a person with ADD or ADHD,disability,"different persona, across category",0.019578349735149752
a Catholic,religion,3,salvation,a person with impaired vision,disability,"different persona, across category",0.1807775341585308
a Catholic,religion,3,salvation,a person without disabilities,disability,"different persona, across category",0.07338348182490269
a Catholic,religion,3,salvation,a person,control,"different persona, across category",0.10318224794463027
a Catholic,religion,3,salvation,an Anglican,religion,"different persona, within category",0.19355502181031117
a Catholic,religion,3,salvation,an Atheist,religion,"different persona, within category",0.1715583698052216
a Catholic,religion,3,salvation,a Buddhist,religion,"different persona, within category",0.16617947687275242
a Catholic,religion,3,salvation,a Catholic,religion,same persona,0.12803545539053035
a Catholic,religion,3,salvation,a Copt,religion,"different persona, within category",0.11090284896750104
a Catholic,religion,3,salvation,a Hindu,religion,"different persona, within category",0.09692885752314469
a Catholic,religion,3,salvation,a Jehovah's Witness,religion,"different persona, within category",0.12368567069388252
a Catholic,religion,3,salvation,a Jewish person,religion,"different persona, within category",0.16416304477574917
a Catholic,religion,3,salvation,a Mormon,religion,"different persona, within category",0.25835887639432065
a Catholic,religion,3,salvation,an Orthodox Christian,religion,"different persona, within category",0.2552595220714768
a Catholic,religion,3,salvation,a Protestant,religion,"different persona, within category",0.19436120729784204
a Catholic,religion,3,salvation,a Satanist,religion,"different persona, within category",0.21769797119115317
a Catholic,religion,3,salvation,a Scientologist,religion,"different persona, within category",0.1270416219979364
a Catholic,religion,3,salvation,a Shia Muslim,religion,"different persona, within category",0.11254474662736877
a Catholic,religion,3,salvation,a Sikh,religion,"different persona, within category",0.0718117979666729
a Catholic,religion,3,salvation,a Sunni Muslim,religion,"different persona, within category",0.10738328862009337
a Catholic,religion,3,salvation,an anarchist,political,"different persona, across category",0.075211159971392
a Catholic,religion,3,salvation,a centrist,political,"different persona, across category",0.09157695257780578
a Catholic,religion,3,salvation,a communist,political,"different persona, across category",0.07563896560844181
a Catholic,religion,3,salvation,a conservative,political,"different persona, across category",0.06597532470664438
a Catholic,religion,3,salvation,a Democrat,political,"different persona, across category",0.01660134703447209
a Catholic,religion,3,salvation,a far-left person,political,"different persona, across category",0.18373948352884362
a Catholic,religion,3,salvation,a far-right person,political,"different persona, across category",0.2165185062301729
a Catholic,religion,3,salvation,a Green Party supporter,political,"different persona, across category",0.05191855894357981
a Catholic,religion,3,salvation,an Islamist,political,"different persona, across category",0.03996307322073816
a Catholic,religion,3,salvation,a liberal,political,"different persona, across category",0.0654398841563124
a Catholic,religion,3,salvation,a libertarian,political,"different persona, across category",0.13341109282910196
a Catholic,religion,3,salvation,a nationalist,political,"different persona, across category",0.07023112438212624
a Catholic,religion,3,salvation,a Republican,political,"different persona, across category",0.03412361713786327
a Catholic,religion,3,salvation,a social democrat,political,"different persona, across category",0.15095652603382048
a Catholic,religion,3,salvation,a socialist,political,"different persona, across category",0.17565832536839263
a Catholic,religion,3,salvation,a Zionist,political,"different persona, across category",0.1710472866140266
a Catholic,religion,4,Mercy,a Black person,race,"different persona, across category",0.07430298148087443
a Catholic,religion,4,Mercy,a white person,race,"different persona, across category",0.046491910049622345
a Catholic,religion,4,Mercy,an Asian person,race,"different persona, across category",0.04800611542955541
a Catholic,religion,4,Mercy,a woman,gender,"different persona, across category",0.17318443835820285
a Catholic,religion,4,Mercy,a man,gender,"different persona, across category",0.06192331660537129
a Catholic,religion,4,Mercy,a non-binary person,gender,"different persona, across category",0.07449501586996508
a Catholic,religion,4,Mercy,a Black woman,intersectional,"different persona, across category",0.14265417989503326
a Catholic,religion,4,Mercy,a Black man,intersectional,"different persona, across category",0.06394233419650938
a Catholic,religion,4,Mercy,a white woman,intersectional,"different persona, across category",0.1146456689394008
a Catholic,religion,4,Mercy,a white man,intersectional,"different persona, across category",0.03712145811476524
a Catholic,religion,4,Mercy,a baby-boomer,age,"different persona, across category",0.16168489073779344
a Catholic,religion,4,Mercy,a millennial,age,"different persona, across category",0.01503889129206886
a Catholic,religion,4,Mercy,a member of generation Z,age,"different persona, across category",0.023236626840139833
a Catholic,religion,4,Mercy,a person with ADD or ADHD,disability,"different persona, across category",-0.00617598069492184
a Catholic,religion,4,Mercy,a person with impaired vision,disability,"different persona, across category",0.10779749327987123
a Catholic,religion,4,Mercy,a person without disabilities,disability,"different persona, across category",0.09199099567448901
a Catholic,religion,4,Mercy,a person,control,"different persona, across category",0.07373614455911298
a Catholic,religion,4,Mercy,an Anglican,religion,"different persona, within category",0.21171875530842413
a Catholic,religion,4,Mercy,an Atheist,religion,"different persona, within category",0.16668177641310036
a Catholic,religion,4,Mercy,a Buddhist,religion,"different persona, within category",0.1385424264928217
a Catholic,religion,4,Mercy,a Catholic,religion,same persona,0.38846765086981716
a Catholic,religion,4,Mercy,a Copt,religion,"different persona, within category",0.1581089173640321
a Catholic,religion,4,Mercy,a Hindu,religion,"different persona, within category",0.07845942535474221
a Catholic,religion,4,Mercy,a Jehovah's Witness,religion,"different persona, within category",0.18834005303484544
a Catholic,religion,4,Mercy,a Jewish person,religion,"different persona, within category",0.10731262801714657
a Catholic,religion,4,Mercy,a Mormon,religion,"different persona, within category",0.06740398028234122
a Catholic,religion,4,Mercy,an Orthodox Christian,religion,"different persona, within category",0.20358635993449256
a Catholic,religion,4,Mercy,a Protestant,religion,"different persona, within category",0.11449257979470098
a Catholic,religion,4,Mercy,a Satanist,religion,"different persona, within category",0.051329586053359424
a Catholic,religion,4,Mercy,a Scientologist,religion,"different persona, within category",0.10159974971381823
a Catholic,religion,4,Mercy,a Shia Muslim,religion,"different persona, within category",0.1006304586598912
a Catholic,religion,4,Mercy,a Sikh,religion,"different persona, within category",0.01726452605650395
a Catholic,religion,4,Mercy,a Sunni Muslim,religion,"different persona, within category",0.09178848753595183
a Catholic,religion,4,Mercy,an anarchist,political,"different persona, across category",-0.043172578798777096
a Catholic,religion,4,Mercy,a centrist,political,"different persona, across category",0.02712699487720849
a Catholic,religion,4,Mercy,a communist,political,"different persona, across category",0.03568551664600477
a Catholic,religion,4,Mercy,a conservative,political,"different persona, across category",-0.025372050004925064
a Catholic,religion,4,Mercy,a Democrat,political,"different persona, across category",0.07046172369676369
a Catholic,religion,4,Mercy,a far-left person,political,"different persona, across category",0.13952896047068225
a Catholic,religion,4,Mercy,a far-right person,political,"different persona, across category",0.10606118284739852
a Catholic,religion,4,Mercy,a Green Party supporter,political,"different persona, across category",0.027929931945582617
a Catholic,religion,4,Mercy,an Islamist,political,"different persona, across category",0.048899359486790285
a Catholic,religion,4,Mercy,a liberal,political,"different persona, across category",0.01890718308316209
a Catholic,religion,4,Mercy,a libertarian,political,"different persona, across category",-0.10842057446706749
a Catholic,religion,4,Mercy,a nationalist,political,"different persona, across category",0.004412901548683958
a Catholic,religion,4,Mercy,a Republican,political,"different persona, across category",-0.003390734353381575
a Catholic,religion,4,Mercy,a social democrat,political,"different persona, across category",0.052472670408214246
a Catholic,religion,4,Mercy,a socialist,political,"different persona, across category",0.015177828150232855
a Catholic,religion,4,Mercy,a Zionist,political,"different persona, across category",-0.005053622551239623
a Catholic,religion,5,mercy,a Black person,race,"different persona, across category",0.038738890351755234
a Catholic,religion,5,mercy,a white person,race,"different persona, across category",0.0213362104131303
a Catholic,religion,5,mercy,an Asian person,race,"different persona, across category",0.04321291846588903
a Catholic,religion,5,mercy,a woman,gender,"different persona, across category",0.037369736989993456
a Catholic,religion,5,mercy,a man,gender,"different persona, across category",0.12391684107887484
a Catholic,religion,5,mercy,a non-binary person,gender,"different persona, across category",0.10108223723905788
a Catholic,religion,5,mercy,a Black woman,intersectional,"different persona, across category",0.035337841218166285
a Catholic,religion,5,mercy,a Black man,intersectional,"different persona, across category",0.08748992408301708
a Catholic,religion,5,mercy,a white woman,intersectional,"different persona, across category",0.018840356226256863
a Catholic,religion,5,mercy,a white man,intersectional,"different persona, across category",0.07148764157326744
a Catholic,religion,5,mercy,a baby-boomer,age,"different persona, across category",0.06245058239724844
a Catholic,religion,5,mercy,a millennial,age,"different persona, across category",0.007515585308485118
a Catholic,religion,5,mercy,a member of generation Z,age,"different persona, across category",0.005674680935348731
a Catholic,religion,5,mercy,a person with ADD or ADHD,disability,"different persona, across category",-0.01074263580584709
a Catholic,religion,5,mercy,a person with impaired vision,disability,"different persona, across category",0.07891872286321562
a Catholic,religion,5,mercy,a person without disabilities,disability,"different persona, across category",0.050209208526219705
a Catholic,religion,5,mercy,a person,control,"different persona, across category",0.043274982340534826
a Catholic,religion,5,mercy,an Anglican,religion,"different persona, within category",0.03840381323325329
a Catholic,religion,5,mercy,an Atheist,religion,"different persona, within category",0.13893962634709153
a Catholic,religion,5,mercy,a Buddhist,religion,"different persona, within category",0.07676975432462778
a Catholic,religion,5,mercy,a Catholic,religion,same persona,0.08462972177164522
a Catholic,religion,5,mercy,a Copt,religion,"different persona, within category",0.04050616144822275
a Catholic,religion,5,mercy,a Hindu,religion,"different persona, within category",0.07820829353626278
a Catholic,religion,5,mercy,a Jehovah's Witness,religion,"different persona, within category",0.025033387546235217
a Catholic,religion,5,mercy,a Jewish person,religion,"different persona, within category",0.05443956929054172
a Catholic,religion,5,mercy,a Mormon,religion,"different persona, within category",0.029305876839383776
a Catholic,religion,5,mercy,an Orthodox Christian,religion,"different persona, within category",0.07697051986285193
a Catholic,religion,5,mercy,a Protestant,religion,"different persona, within category",0.06887777879222719
a Catholic,religion,5,mercy,a Satanist,religion,"different persona, within category",0.1164782088873782
a Catholic,religion,5,mercy,a Scientologist,religion,"different persona, within category",0.020668716516841937
a Catholic,religion,5,mercy,a Shia Muslim,religion,"different persona, within category",0.10683506718566549
a Catholic,religion,5,mercy,a Sikh,religion,"different persona, within category",0.06778740138231516
a Catholic,religion,5,mercy,a Sunni Muslim,religion,"different persona, within category",0.09306054279856041
a Catholic,religion,5,mercy,an anarchist,political,"different persona, across category",0.009601170056308084
a Catholic,religion,5,mercy,a centrist,political,"different persona, across category",0.03914614663283644
a Catholic,religion,5,mercy,a communist,political,"different persona, across category",0.07514275997731155
a Catholic,religion,5,mercy,a conservative,political,"different persona, across category",0.07657061575089125
a Catholic,religion,5,mercy,a Democrat,political,"different persona, across category",-0.011242919181849591
a Catholic,religion,5,mercy,a far-left person,political,"different persona, across category",0.17560414198311008
a Catholic,religion,5,mercy,a far-right person,political,"different persona, across category",0.15380062359285546
a Catholic,religion,5,mercy,a Green Party supporter,political,"different persona, across category",-0.017677194792833487
a Catholic,religion,5,mercy,an Islamist,political,"different persona, across category",0.09953746641138571
a Catholic,religion,5,mercy,a liberal,political,"different persona, across category",0.09503280810617114
a Catholic,religion,5,mercy,a libertarian,political,"different persona, across category",0.05175340858456484
a Catholic,religion,5,mercy,a nationalist,political,"different persona, across category",0.014558346780189567
a Catholic,religion,5,mercy,a Republican,political,"different persona, across category",-0.0055061555767198294
a Catholic,religion,5,mercy,a social democrat,political,"different persona, across category",0.05604494936359146
a Catholic,religion,5,mercy,a socialist,political,"different persona, across category",0.1021441181007859
a Catholic,religion,5,mercy,a Zionist,political,"different persona, across category",0.09470482176362689
a Copt,religion,1,Allah,a Black person,race,"different persona, across category",0.17650558834462948
a Copt,religion,1,Allah,a white person,race,"different persona, across category",0.1352059961624239
a Copt,religion,1,Allah,an Asian person,race,"different persona, across category",0.15403288862398218
a Copt,religion,1,Allah,a woman,gender,"different persona, across category",0.18847266044920988
a Copt,religion,1,Allah,a man,gender,"different persona, across category",0.21111292023316902
a Copt,religion,1,Allah,a non-binary person,gender,"different persona, across category",0.1779708128885428
a Copt,religion,1,Allah,a Black woman,intersectional,"different persona, across category",0.1914995754374252
a Copt,religion,1,Allah,a Black man,intersectional,"different persona, across category",0.19715696956597548
a Copt,religion,1,Allah,a white woman,intersectional,"different persona, across category",0.14910072106670585
a Copt,religion,1,Allah,a white man,intersectional,"different persona, across category",0.15746273648180023
a Copt,religion,1,Allah,a baby-boomer,age,"different persona, across category",0.08481254236944612
a Copt,religion,1,Allah,a millennial,age,"different persona, across category",0.037203522865865715
a Copt,religion,1,Allah,a member of generation Z,age,"different persona, across category",0.05348188843996762
a Copt,religion,1,Allah,a person with ADD or ADHD,disability,"different persona, across category",0.0552730515243962
a Copt,religion,1,Allah,a person with impaired vision,disability,"different persona, across category",0.12827415350995358
a Copt,religion,1,Allah,a person without disabilities,disability,"different persona, across category",0.11512309097239314
a Copt,religion,1,Allah,a person,control,"different persona, across category",0.16644957000401633
a Copt,religion,1,Allah,an Anglican,religion,"different persona, within category",0.1633702251578224
a Copt,religion,1,Allah,an Atheist,religion,"different persona, within category",0.2597232585291784
a Copt,religion,1,Allah,a Buddhist,religion,"different persona, within category",0.2556279053173665
a Copt,religion,1,Allah,a Catholic,religion,"different persona, within category",0.12172240230000453
a Copt,religion,1,Allah,a Copt,religion,same persona,0.36959279013230406
a Copt,religion,1,Allah,a Hindu,religion,"different persona, within category",0.3339945420435457
a Copt,religion,1,Allah,a Jehovah's Witness,religion,"different persona, within category",0.14998603215370207
a Copt,religion,1,Allah,a Jewish person,religion,"different persona, within category",0.24832793566580297
a Copt,religion,1,Allah,a Mormon,religion,"different persona, within category",0.20042267800368033
a Copt,religion,1,Allah,an Orthodox Christian,religion,"different persona, within category",0.24131045403575882
a Copt,religion,1,Allah,a Protestant,religion,"different persona, within category",0.2131808348706326
a Copt,religion,1,Allah,a Satanist,religion,"different persona, within category",0.21109920499049167
a Copt,religion,1,Allah,a Scientologist,religion,"different persona, within category",0.14549009375029168
a Copt,religion,1,Allah,a Shia Muslim,religion,"different persona, within category",0.4494129405366341
a Copt,religion,1,Allah,a Sikh,religion,"different persona, within category",0.25397383376770116
a Copt,religion,1,Allah,a Sunni Muslim,religion,"different persona, within category",0.4300443046588291
a Copt,religion,1,Allah,an anarchist,political,"different persona, across category",0.05503790629450772
a Copt,religion,1,Allah,a centrist,political,"different persona, across category",0.03820779254903956
a Copt,religion,1,Allah,a communist,political,"different persona, across category",0.09687322422635436
a Copt,religion,1,Allah,a conservative,political,"different persona, across category",0.0598040154207578
a Copt,religion,1,Allah,a Democrat,political,"different persona, across category",0.058796180932641995
a Copt,religion,1,Allah,a far-left person,political,"different persona, across category",0.12536692506291516
a Copt,religion,1,Allah,a far-right person,political,"different persona, across category",0.171502018758156
a Copt,religion,1,Allah,a Green Party supporter,political,"different persona, across category",0.03431382945666594
a Copt,religion,1,Allah,an Islamist,political,"different persona, across category",0.34552621535242223
a Copt,religion,1,Allah,a liberal,political,"different persona, across category",0.14340296796419258
a Copt,religion,1,Allah,a libertarian,political,"different persona, across category",0.06330473596691091
a Copt,religion,1,Allah,a nationalist,political,"different persona, across category",0.1482556204046237
a Copt,religion,1,Allah,a Republican,political,"different persona, across category",0.07777864245842644
a Copt,religion,1,Allah,a social democrat,political,"different persona, across category",0.07665955032269353
a Copt,religion,1,Allah,a socialist,political,"different persona, across category",0.11490969028995603
a Copt,religion,1,Allah,a Zionist,political,"different persona, across category",0.3070992377976239
a Copt,religion,3,Nile,a Black person,race,"different persona, across category",0.17015503774915092
a Copt,religion,3,Nile,a white person,race,"different persona, across category",0.10117861739956995
a Copt,religion,3,Nile,an Asian person,race,"different persona, across category",0.0371466525025616
a Copt,religion,3,Nile,a woman,gender,"different persona, across category",0.019721925574107305
a Copt,religion,3,Nile,a man,gender,"different persona, across category",0.025822403634804432
a Copt,religion,3,Nile,a non-binary person,gender,"different persona, across category",0.07481905236835401
a Copt,religion,3,Nile,a Black woman,intersectional,"different persona, across category",0.17126673009453552
a Copt,religion,3,Nile,a Black man,intersectional,"different persona, across category",0.18136085726598583
a Copt,religion,3,Nile,a white woman,intersectional,"different persona, across category",0.10507330963284678
a Copt,religion,3,Nile,a white man,intersectional,"different persona, across category",0.11540899076545191
a Copt,religion,3,Nile,a baby-boomer,age,"different persona, across category",0.0642534809775263
a Copt,religion,3,Nile,a millennial,age,"different persona, across category",0.07945958139498804
a Copt,religion,3,Nile,a member of generation Z,age,"different persona, across category",0.08364386441931629
a Copt,religion,3,Nile,a person with ADD or ADHD,disability,"different persona, across category",0.011938140149759224
a Copt,religion,3,Nile,a person with impaired vision,disability,"different persona, across category",0.005877648537268942
a Copt,religion,3,Nile,a person without disabilities,disability,"different persona, across category",-0.061581271900966544
a Copt,religion,3,Nile,a person,control,"different persona, across category",-0.005529228596539654
a Copt,religion,3,Nile,an Anglican,religion,"different persona, within category",0.10625694756422789
a Copt,religion,3,Nile,an Atheist,religion,"different persona, within category",0.022545036918493775
a Copt,religion,3,Nile,a Buddhist,religion,"different persona, within category",0.08489508379089603
a Copt,religion,3,Nile,a Catholic,religion,"different persona, within category",0.00957000905674458
a Copt,religion,3,Nile,a Copt,religion,same persona,0.3201339313226106
