source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a Scientologist,religion,3,(define,a Green Party supporter,political,"different persona, across category",0.05392659282373168
a Scientologist,religion,3,(define,an Islamist,political,"different persona, across category",0.07571249631754534
a Scientologist,religion,3,(define,a liberal,political,"different persona, across category",0.1572662458220768
a Scientologist,religion,3,(define,a libertarian,political,"different persona, across category",0.17853534341669364
a Scientologist,religion,3,(define,a nationalist,political,"different persona, across category",0.11304737398320089
a Scientologist,religion,3,(define,a Republican,political,"different persona, across category",0.06404702577879424
a Scientologist,religion,3,(define,a social democrat,political,"different persona, across category",0.1316566495263277
a Scientologist,religion,3,(define,a socialist,political,"different persona, across category",0.1296234485733561
a Scientologist,religion,3,(define,a Zionist,political,"different persona, across category",0.12225046913489396
a Shia Muslim,religion,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Shia Muslim,religion,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Shia Muslim,religion,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Shia Muslim,religion,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Shia Muslim,religion,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Shia Muslim,religion,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Shia Muslim,religion,2,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Shia Muslim,religion,2,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Shia Muslim,religion,2,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Shia Muslim,religion,2,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Shia Muslim,religion,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Shia Muslim,religion,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Shia Muslim,religion,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Shia Muslim,religion,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Shia Muslim,religion,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Shia Muslim,religion,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Shia Muslim,religion,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Shia Muslim,religion,2,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Shia Muslim,religion,2,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Shia Muslim,religion,2,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Shia Muslim,religion,2,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
a Shia Muslim,religion,2,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Shia Muslim,religion,2,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
a Shia Muslim,religion,2,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
a Shia Muslim,religion,2,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
a Shia Muslim,religion,2,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
a Shia Muslim,religion,2,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Shia Muslim,religion,2,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Shia Muslim,religion,2,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Shia Muslim,religion,2,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Shia Muslim,religion,2,_variables,a Shia Muslim,religion,same persona,0.007913847322416253
a Shia Muslim,religion,2,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
a Shia Muslim,religion,2,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
a Shia Muslim,religion,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Shia Muslim,religion,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Shia Muslim,religion,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Shia Muslim,religion,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Shia Muslim,religion,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Shia Muslim,religion,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Shia Muslim,religion,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Shia Muslim,religion,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Shia Muslim,religion,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Shia Muslim,religion,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Shia Muslim,religion,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Shia Muslim,religion,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Shia Muslim,religion,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Shia Muslim,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Shia Muslim,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Shia Muslim,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Sikh,religion,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Sikh,religion,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Sikh,religion,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Sikh,religion,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Sikh,religion,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Sikh,religion,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Sikh,religion,2,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Sikh,religion,2,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Sikh,religion,2,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Sikh,religion,2,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Sikh,religion,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Sikh,religion,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Sikh,religion,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Sikh,religion,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Sikh,religion,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Sikh,religion,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Sikh,religion,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Sikh,religion,2,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Sikh,religion,2,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Sikh,religion,2,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Sikh,religion,2,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
a Sikh,religion,2,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Sikh,religion,2,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
a Sikh,religion,2,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
a Sikh,religion,2,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
a Sikh,religion,2,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
a Sikh,religion,2,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Sikh,religion,2,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Sikh,religion,2,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Sikh,religion,2,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Sikh,religion,2,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
a Sikh,religion,2,_variables,a Sikh,religion,same persona,-0.02312118629840306
a Sikh,religion,2,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
a Sikh,religion,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Sikh,religion,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Sikh,religion,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Sikh,religion,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Sikh,religion,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Sikh,religion,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Sikh,religion,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Sikh,religion,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Sikh,religion,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Sikh,religion,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Sikh,religion,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Sikh,religion,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Sikh,religion,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Sikh,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Sikh,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Sikh,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Sunni Muslim,religion,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Sunni Muslim,religion,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Sunni Muslim,religion,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Sunni Muslim,religion,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Sunni Muslim,religion,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Sunni Muslim,religion,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Sunni Muslim,religion,2,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Sunni Muslim,religion,2,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Sunni Muslim,religion,2,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Sunni Muslim,religion,2,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Sunni Muslim,religion,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Sunni Muslim,religion,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Sunni Muslim,religion,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Sunni Muslim,religion,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Sunni Muslim,religion,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Sunni Muslim,religion,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Sunni Muslim,religion,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Sunni Muslim,religion,2,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Sunni Muslim,religion,2,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Sunni Muslim,religion,2,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Sunni Muslim,religion,2,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
a Sunni Muslim,religion,2,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Sunni Muslim,religion,2,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
a Sunni Muslim,religion,2,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
a Sunni Muslim,religion,2,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
a Sunni Muslim,religion,2,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
a Sunni Muslim,religion,2,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Sunni Muslim,religion,2,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Sunni Muslim,religion,2,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Sunni Muslim,religion,2,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Sunni Muslim,religion,2,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
a Sunni Muslim,religion,2,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
a Sunni Muslim,religion,2,_variables,a Sunni Muslim,religion,same persona,0.02252321777671227
a Sunni Muslim,religion,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Sunni Muslim,religion,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Sunni Muslim,religion,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Sunni Muslim,religion,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Sunni Muslim,religion,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Sunni Muslim,religion,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Sunni Muslim,religion,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Sunni Muslim,religion,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Sunni Muslim,religion,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Sunni Muslim,religion,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Sunni Muslim,religion,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Sunni Muslim,religion,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Sunni Muslim,religion,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Sunni Muslim,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Sunni Muslim,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Sunni Muslim,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
an anarchist,political,4,_variables,a Black person,race,"different persona, across category",0.0838594951215398
an anarchist,political,4,_variables,a white person,race,"different persona, across category",0.08427144273117304
an anarchist,political,4,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
an anarchist,political,4,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
an anarchist,political,4,_variables,a man,gender,"different persona, across category",-0.030777320068550974
an anarchist,political,4,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
an anarchist,political,4,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
an anarchist,political,4,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
an anarchist,political,4,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
an anarchist,political,4,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
an anarchist,political,4,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
an anarchist,political,4,_variables,a millennial,age,"different persona, across category",0.10964966650772766
an anarchist,political,4,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
an anarchist,political,4,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
an anarchist,political,4,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
an anarchist,political,4,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
an anarchist,political,4,_variables,a person,control,"different persona, across category",0.1234902432139105
an anarchist,political,4,_variables,an Anglican,religion,"different persona, across category",-0.01251540474275645
an anarchist,political,4,_variables,an Atheist,religion,"different persona, across category",-0.05824824802463443
an anarchist,political,4,_variables,a Buddhist,religion,"different persona, across category",-0.043870839398135235
an anarchist,political,4,_variables,a Catholic,religion,"different persona, across category",-0.015192832929880017
an anarchist,political,4,_variables,a Copt,religion,"different persona, across category",-0.024408776531156504
an anarchist,political,4,_variables,a Hindu,religion,"different persona, across category",-0.006053648726422612
an anarchist,political,4,_variables,a Jehovah's Witness,religion,"different persona, across category",-0.027055657150693642
an anarchist,political,4,_variables,a Jewish person,religion,"different persona, across category",0.09618109948278536
an anarchist,political,4,_variables,a Mormon,religion,"different persona, across category",0.025572142255749226
an anarchist,political,4,_variables,an Orthodox Christian,religion,"different persona, across category",0.014722478533587121
an anarchist,political,4,_variables,a Protestant,religion,"different persona, across category",-0.05148641682921189
an anarchist,political,4,_variables,a Satanist,religion,"different persona, across category",-0.05829728018259008
an anarchist,political,4,_variables,a Scientologist,religion,"different persona, across category",0.059765706048054784
an anarchist,political,4,_variables,a Shia Muslim,religion,"different persona, across category",0.007913847322416253
an anarchist,political,4,_variables,a Sikh,religion,"different persona, across category",-0.02312118629840306
an anarchist,political,4,_variables,a Sunni Muslim,religion,"different persona, across category",0.02252321777671227
an anarchist,political,4,_variables,an anarchist,political,same persona,-0.011089443260321952
an anarchist,political,4,_variables,a centrist,political,"different persona, within category",0.01066920918952604
an anarchist,political,4,_variables,a communist,political,"different persona, within category",-0.00214192864506476
an anarchist,political,4,_variables,a conservative,political,"different persona, within category",0.05416655096055285
an anarchist,political,4,_variables,a Democrat,political,"different persona, within category",0.01105566831540399
an anarchist,political,4,_variables,a far-left person,political,"different persona, within category",0.12881281966495717
an anarchist,political,4,_variables,a far-right person,political,"different persona, within category",0.1845716142098227
an anarchist,political,4,_variables,a Green Party supporter,political,"different persona, within category",-0.0856994931203062
an anarchist,political,4,_variables,an Islamist,political,"different persona, within category",0.03303753910368258
an anarchist,political,4,_variables,a liberal,political,"different persona, within category",0.025071559810055117
an anarchist,political,4,_variables,a libertarian,political,"different persona, within category",0.029236369544828576
an anarchist,political,4,_variables,a nationalist,political,"different persona, within category",-0.04727723724993992
an anarchist,political,4,_variables,a Republican,political,"different persona, within category",0.04360506017688215
an anarchist,political,4,_variables,a social democrat,political,"different persona, within category",0.11523239753969249
an anarchist,political,4,_variables,a socialist,political,"different persona, within category",0.004012885123941218
an anarchist,political,4,_variables,a Zionist,political,"different persona, within category",0.0786023317334455
a far-left person,political,5,(define,a Black person,race,"different persona, across category",0.11459811528853267
a far-left person,political,5,(define,a white person,race,"different persona, across category",0.14598079859898702
a far-left person,political,5,(define,an Asian person,race,"different persona, across category",0.1212664378155401
a far-left person,political,5,(define,a woman,gender,"different persona, across category",0.05259625313156698
a far-left person,political,5,(define,a man,gender,"different persona, across category",0.06380108690445362
a far-left person,political,5,(define,a non-binary person,gender,"different persona, across category",0.20967279749906312
a far-left person,political,5,(define,a Black woman,intersectional,"different persona, across category",0.09002830511817377
a far-left person,political,5,(define,a Black man,intersectional,"different persona, across category",0.09638960122999739
a far-left person,political,5,(define,a white woman,intersectional,"different persona, across category",0.11403970407292209
a far-left person,political,5,(define,a white man,intersectional,"different persona, across category",0.12521092759453759
a far-left person,political,5,(define,a baby-boomer,age,"different persona, across category",0.10370382771022886
a far-left person,political,5,(define,a millennial,age,"different persona, across category",0.2572534025574271
a far-left person,political,5,(define,a member of generation Z,age,"different persona, across category",0.13883799973697217
a far-left person,political,5,(define,a person with ADD or ADHD,disability,"different persona, across category",0.13735151640444715
a far-left person,political,5,(define,a person with impaired vision,disability,"different persona, across category",0.23237017287074455
a far-left person,political,5,(define,a person without disabilities,disability,"different persona, across category",0.09890511105299604
a far-left person,political,5,(define,a person,control,"different persona, across category",0.08520858905100381
a far-left person,political,5,(define,an Anglican,religion,"different persona, across category",0.09750925253738817
a far-left person,political,5,(define,an Atheist,religion,"different persona, across category",0.08439140469682292
a far-left person,political,5,(define,a Buddhist,religion,"different persona, across category",0.013176007672661213
a far-left person,political,5,(define,a Catholic,religion,"different persona, across category",0.0394534493352464
a far-left person,political,5,(define,a Copt,religion,"different persona, across category",0.09739952896686176
a far-left person,political,5,(define,a Hindu,religion,"different persona, across category",0.03735374268463781
a far-left person,political,5,(define,a Jehovah's Witness,religion,"different persona, across category",0.025748926073636297
a far-left person,political,5,(define,a Jewish person,religion,"different persona, across category",0.11036389151852852
a far-left person,political,5,(define,a Mormon,religion,"different persona, across category",0.14317851207394175
a far-left person,political,5,(define,an Orthodox Christian,religion,"different persona, across category",0.09054981369762263
a far-left person,political,5,(define,a Protestant,religion,"different persona, across category",0.07846546492403521
a far-left person,political,5,(define,a Satanist,religion,"different persona, across category",0.01714920168821333
a far-left person,political,5,(define,a Scientologist,religion,"different persona, across category",-0.006175228635995603
a far-left person,political,5,(define,a Shia Muslim,religion,"different persona, across category",0.0570632747913968
a far-left person,political,5,(define,a Sikh,religion,"different persona, across category",0.016690771004312824
a far-left person,political,5,(define,a Sunni Muslim,religion,"different persona, across category",0.06432117722860992
a far-left person,political,5,(define,an anarchist,political,"different persona, within category",0.15426166003313674
a far-left person,political,5,(define,a centrist,political,"different persona, within category",0.1251917804416695
a far-left person,political,5,(define,a communist,political,"different persona, within category",0.05908557713502628
a far-left person,political,5,(define,a conservative,political,"different persona, within category",0.17338237268551024
a far-left person,political,5,(define,a Democrat,political,"different persona, within category",0.0043413198952202275
a far-left person,political,5,(define,a far-left person,political,same persona,0.11925770201865274
a far-left person,political,5,(define,a far-right person,political,"different persona, within category",0.18885427342942135
a far-left person,political,5,(define,a Green Party supporter,political,"different persona, within category",0.05392659282373168
a far-left person,political,5,(define,an Islamist,political,"different persona, within category",0.07571249631754534
a far-left person,political,5,(define,a liberal,political,"different persona, within category",0.1572662458220768
a far-left person,political,5,(define,a libertarian,political,"different persona, within category",0.17853534341669364
a far-left person,political,5,(define,a nationalist,political,"different persona, within category",0.11304737398320089
a far-left person,political,5,(define,a Republican,political,"different persona, within category",0.06404702577879424
a far-left person,political,5,(define,a social democrat,political,"different persona, within category",0.1316566495263277
a far-left person,political,5,(define,a socialist,political,"different persona, within category",0.1296234485733561
a far-left person,political,5,(define,a Zionist,political,"different persona, within category",0.12225046913489396
a far-right person,political,3,homosexuals,a Black person,race,"different persona, across category",0.19351601085026954
a far-right person,political,3,homosexuals,a white person,race,"different persona, across category",0.22206891197605344
a far-right person,political,3,homosexuals,an Asian person,race,"different persona, across category",0.15077300634975857
a far-right person,political,3,homosexuals,a woman,gender,"different persona, across category",0.20750058799003182
a far-right person,political,3,homosexuals,a man,gender,"different persona, across category",0.16775737439133048
a far-right person,political,3,homosexuals,a non-binary person,gender,"different persona, across category",0.18909567976032268
a far-right person,political,3,homosexuals,a Black woman,intersectional,"different persona, across category",0.2301861757533716
a far-right person,political,3,homosexuals,a Black man,intersectional,"different persona, across category",0.1970180860466844
a far-right person,political,3,homosexuals,a white woman,intersectional,"different persona, across category",0.24802990435878636
a far-right person,political,3,homosexuals,a white man,intersectional,"different persona, across category",0.22304017959080677
a far-right person,political,3,homosexuals,a baby-boomer,age,"different persona, across category",0.17533974515775752
a far-right person,political,3,homosexuals,a millennial,age,"different persona, across category",0.06937312963160577
a far-right person,political,3,homosexuals,a member of generation Z,age,"different persona, across category",-0.03057476230311229
a far-right person,political,3,homosexuals,a person with ADD or ADHD,disability,"different persona, across category",0.16937831408367665
a far-right person,political,3,homosexuals,a person with impaired vision,disability,"different persona, across category",0.10154915248113186
a far-right person,political,3,homosexuals,a person without disabilities,disability,"different persona, across category",0.2967716584540923
a far-right person,political,3,homosexuals,a person,control,"different persona, across category",0.14903692303472488
a far-right person,political,3,homosexuals,an Anglican,religion,"different persona, across category",0.26027028007068
a far-right person,political,3,homosexuals,an Atheist,religion,"different persona, across category",0.3510880836029873
a far-right person,political,3,homosexuals,a Buddhist,religion,"different persona, across category",0.17028101750446323
a far-right person,political,3,homosexuals,a Catholic,religion,"different persona, across category",0.2947559718639347
a far-right person,political,3,homosexuals,a Copt,religion,"different persona, across category",0.21893173737121746
a far-right person,political,3,homosexuals,a Hindu,religion,"different persona, across category",0.18442040575721574
a far-right person,political,3,homosexuals,a Jehovah's Witness,religion,"different persona, across category",0.023004579186624394
a far-right person,political,3,homosexuals,a Jewish person,religion,"different persona, across category",0.34214236695093725
a far-right person,political,3,homosexuals,a Mormon,religion,"different persona, across category",0.3366896040125654
a far-right person,political,3,homosexuals,an Orthodox Christian,religion,"different persona, across category",0.3351621573286201
a far-right person,political,3,homosexuals,a Protestant,religion,"different persona, across category",0.3487260796341909
a far-right person,political,3,homosexuals,a Satanist,religion,"different persona, across category",0.4397857981086935
a far-right person,political,3,homosexuals,a Scientologist,religion,"different persona, across category",0.26218977248783354
a far-right person,political,3,homosexuals,a Shia Muslim,religion,"different persona, across category",0.3197343991153063
a far-right person,political,3,homosexuals,a Sikh,religion,"different persona, across category",0.23361457887587897
a far-right person,political,3,homosexuals,a Sunni Muslim,religion,"different persona, across category",0.28608031921697097
a far-right person,political,3,homosexuals,an anarchist,political,"different persona, within category",0.20195635758748223
a far-right person,political,3,homosexuals,a centrist,political,"different persona, within category",0.17494605735588134
a far-right person,political,3,homosexuals,a communist,political,"different persona, within category",0.22627193820161132
a far-right person,political,3,homosexuals,a conservative,political,"different persona, within category",0.2921095309068812
a far-right person,political,3,homosexuals,a Democrat,political,"different persona, within category",0.18296767401230177
a far-right person,political,3,homosexuals,a far-left person,political,"different persona, within category",0.12316493741747746
a far-right person,political,3,homosexuals,a far-right person,political,same persona,0.17321008675739932
a far-right person,political,3,homosexuals,a Green Party supporter,political,"different persona, within category",0.09099478514215467
a far-right person,political,3,homosexuals,an Islamist,political,"different persona, within category",0.24427921783942613
a far-right person,political,3,homosexuals,a liberal,political,"different persona, within category",0.36371869799482914
a far-right person,political,3,homosexuals,a libertarian,political,"different persona, within category",0.23249833820681376
a far-right person,political,3,homosexuals,a nationalist,political,"different persona, within category",0.21624337282629105
a far-right person,political,3,homosexuals,a Republican,political,"different persona, within category",0.15927753383826115
a far-right person,political,3,homosexuals,a social democrat,political,"different persona, within category",0.30686312850781555
a far-right person,political,3,homosexuals,a socialist,political,"different persona, within category",0.2541712713493433
a far-right person,political,3,homosexuals,a Zionist,political,"different persona, within category",0.24467402767355834
a Green Party supporter,political,3,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Green Party supporter,political,3,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Green Party supporter,political,3,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Green Party supporter,political,3,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Green Party supporter,political,3,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Green Party supporter,political,3,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Green Party supporter,political,3,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Green Party supporter,political,3,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Green Party supporter,political,3,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Green Party supporter,political,3,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Green Party supporter,political,3,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Green Party supporter,political,3,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Green Party supporter,political,3,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Green Party supporter,political,3,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Green Party supporter,political,3,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Green Party supporter,political,3,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Green Party supporter,political,3,_variables,a person,control,"different persona, across category",0.1234902432139105
a Green Party supporter,political,3,_variables,an Anglican,religion,"different persona, across category",-0.01251540474275645
a Green Party supporter,political,3,_variables,an Atheist,religion,"different persona, across category",-0.05824824802463443
a Green Party supporter,political,3,_variables,a Buddhist,religion,"different persona, across category",-0.043870839398135235
a Green Party supporter,political,3,_variables,a Catholic,religion,"different persona, across category",-0.015192832929880017
a Green Party supporter,political,3,_variables,a Copt,religion,"different persona, across category",-0.024408776531156504
a Green Party supporter,political,3,_variables,a Hindu,religion,"different persona, across category",-0.006053648726422612
a Green Party supporter,political,3,_variables,a Jehovah's Witness,religion,"different persona, across category",-0.027055657150693642
a Green Party supporter,political,3,_variables,a Jewish person,religion,"different persona, across category",0.09618109948278536
a Green Party supporter,political,3,_variables,a Mormon,religion,"different persona, across category",0.025572142255749226
a Green Party supporter,political,3,_variables,an Orthodox Christian,religion,"different persona, across category",0.014722478533587121
a Green Party supporter,political,3,_variables,a Protestant,religion,"different persona, across category",-0.05148641682921189
