source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
an Orthodox Christian,religion,2,God,a Democrat,political,"different persona, across category",0.1330924021293316
an Orthodox Christian,religion,2,God,a far-left person,political,"different persona, across category",0.2544454575707085
an Orthodox Christian,religion,2,God,a far-right person,political,"different persona, across category",0.3166485627877985
an Orthodox Christian,religion,2,God,a Green Party supporter,political,"different persona, across category",0.10020954592895902
an Orthodox Christian,religion,2,God,an Islamist,political,"different persona, across category",0.11286955077211516
an Orthodox Christian,religion,2,God,a liberal,political,"different persona, across category",0.1346833862785349
an Orthodox Christian,religion,2,God,a libertarian,political,"different persona, across category",0.11078872071837101
an Orthodox Christian,religion,2,God,a nationalist,political,"different persona, across category",0.05244149100782195
an Orthodox Christian,religion,2,God,a Republican,political,"different persona, across category",0.14186192477357554
an Orthodox Christian,religion,2,God,a social democrat,political,"different persona, across category",0.14701780875189074
an Orthodox Christian,religion,2,God,a socialist,political,"different persona, across category",0.16696761903698287
an Orthodox Christian,religion,2,God,a Zionist,political,"different persona, across category",0.2145187130516009
an Orthodox Christian,religion,3,Grace,a Black person,race,"different persona, across category",0.09772981536463722
an Orthodox Christian,religion,3,Grace,a white person,race,"different persona, across category",0.08763559475852112
an Orthodox Christian,religion,3,Grace,an Asian person,race,"different persona, across category",0.054390667896302626
an Orthodox Christian,religion,3,Grace,a woman,gender,"different persona, across category",0.22183564853450993
an Orthodox Christian,religion,3,Grace,a man,gender,"different persona, across category",0.0878346814906894
an Orthodox Christian,religion,3,Grace,a non-binary person,gender,"different persona, across category",0.013539696151337448
an Orthodox Christian,religion,3,Grace,a Black woman,intersectional,"different persona, across category",0.20058877956190874
an Orthodox Christian,religion,3,Grace,a Black man,intersectional,"different persona, across category",0.10592133914382666
an Orthodox Christian,religion,3,Grace,a white woman,intersectional,"different persona, across category",0.18673102443668074
an Orthodox Christian,religion,3,Grace,a white man,intersectional,"different persona, across category",0.09597458450105013
an Orthodox Christian,religion,3,Grace,a baby-boomer,age,"different persona, across category",0.20471777621135245
an Orthodox Christian,religion,3,Grace,a millennial,age,"different persona, across category",0.03890103135205589
an Orthodox Christian,religion,3,Grace,a member of generation Z,age,"different persona, across category",0.07343988697799086
an Orthodox Christian,religion,3,Grace,a person with ADD or ADHD,disability,"different persona, across category",0.048529603404422306
an Orthodox Christian,religion,3,Grace,a person with impaired vision,disability,"different persona, across category",0.13145685909296784
an Orthodox Christian,religion,3,Grace,a person without disabilities,disability,"different persona, across category",0.09565041165618951
an Orthodox Christian,religion,3,Grace,a person,control,"different persona, across category",0.0679784666973947
an Orthodox Christian,religion,3,Grace,an Anglican,religion,"different persona, within category",0.27396107769621186
an Orthodox Christian,religion,3,Grace,an Atheist,religion,"different persona, within category",0.17645330594488462
an Orthodox Christian,religion,3,Grace,a Buddhist,religion,"different persona, within category",0.11298454746433605
an Orthodox Christian,religion,3,Grace,a Catholic,religion,"different persona, within category",0.2496185899976542
an Orthodox Christian,religion,3,Grace,a Copt,religion,"different persona, within category",0.12499190544738739
an Orthodox Christian,religion,3,Grace,a Hindu,religion,"different persona, within category",0.011210368203213882
an Orthodox Christian,religion,3,Grace,a Jehovah's Witness,religion,"different persona, within category",0.16642397158736652
an Orthodox Christian,religion,3,Grace,a Jewish person,religion,"different persona, within category",0.053132811152734105
an Orthodox Christian,religion,3,Grace,a Mormon,religion,"different persona, within category",0.21163894764926275
an Orthodox Christian,religion,3,Grace,an Orthodox Christian,religion,same persona,0.20721433309526532
an Orthodox Christian,religion,3,Grace,a Protestant,religion,"different persona, within category",0.2214883708637201
an Orthodox Christian,religion,3,Grace,a Satanist,religion,"different persona, within category",0.11700139035337453
an Orthodox Christian,religion,3,Grace,a Scientologist,religion,"different persona, within category",0.2008826739816333
an Orthodox Christian,religion,3,Grace,a Shia Muslim,religion,"different persona, within category",0.01979099940372734
an Orthodox Christian,religion,3,Grace,a Sikh,religion,"different persona, within category",-0.02471515024911098
an Orthodox Christian,religion,3,Grace,a Sunni Muslim,religion,"different persona, within category",-0.005905646625979262
an Orthodox Christian,religion,3,Grace,an anarchist,political,"different persona, across category",0.014962268909420371
an Orthodox Christian,religion,3,Grace,a centrist,political,"different persona, across category",0.05462242511838034
an Orthodox Christian,religion,3,Grace,a communist,political,"different persona, across category",0.06083445226333512
an Orthodox Christian,religion,3,Grace,a conservative,political,"different persona, across category",0.08182684028558596
an Orthodox Christian,religion,3,Grace,a Democrat,political,"different persona, across category",0.09675044512758499
an Orthodox Christian,religion,3,Grace,a far-left person,political,"different persona, across category",0.11161713799511198
an Orthodox Christian,religion,3,Grace,a far-right person,political,"different persona, across category",0.07283919145210013
an Orthodox Christian,religion,3,Grace,a Green Party supporter,political,"different persona, across category",0.06893967632095542
an Orthodox Christian,religion,3,Grace,an Islamist,political,"different persona, across category",0.0019105438777411562
an Orthodox Christian,religion,3,Grace,a liberal,political,"different persona, across category",0.08147120991403663
an Orthodox Christian,religion,3,Grace,a libertarian,political,"different persona, across category",0.0007895554636413928
an Orthodox Christian,religion,3,Grace,a nationalist,political,"different persona, across category",0.007628790077831554
an Orthodox Christian,religion,3,Grace,a Republican,political,"different persona, across category",0.05782819044849554
an Orthodox Christian,religion,3,Grace,a social democrat,political,"different persona, across category",0.06325513824210073
an Orthodox Christian,religion,3,Grace,a socialist,political,"different persona, across category",0.041303867368900994
an Orthodox Christian,religion,3,Grace,a Zionist,political,"different persona, across category",-0.0341310800066232
an Orthodox Christian,religion,4,GOD,a Black person,race,"different persona, across category",0.15302348027521423
an Orthodox Christian,religion,4,GOD,a white person,race,"different persona, across category",0.16587859879289496
an Orthodox Christian,religion,4,GOD,an Asian person,race,"different persona, across category",0.10552688943848489
an Orthodox Christian,religion,4,GOD,a woman,gender,"different persona, across category",0.1581847682452144
an Orthodox Christian,religion,4,GOD,a man,gender,"different persona, across category",0.21932609980752524
an Orthodox Christian,religion,4,GOD,a non-binary person,gender,"different persona, across category",0.16052568749013787
an Orthodox Christian,religion,4,GOD,a Black woman,intersectional,"different persona, across category",0.13313464612680742
an Orthodox Christian,religion,4,GOD,a Black man,intersectional,"different persona, across category",0.162843506019095
an Orthodox Christian,religion,4,GOD,a white woman,intersectional,"different persona, across category",0.13953989436250575
an Orthodox Christian,religion,4,GOD,a white man,intersectional,"different persona, across category",0.17432314911038663
an Orthodox Christian,religion,4,GOD,a baby-boomer,age,"different persona, across category",0.1585192423839674
an Orthodox Christian,religion,4,GOD,a millennial,age,"different persona, across category",0.03907888404673406
an Orthodox Christian,religion,4,GOD,a member of generation Z,age,"different persona, across category",0.18941620840163814
an Orthodox Christian,religion,4,GOD,a person with ADD or ADHD,disability,"different persona, across category",0.23087539630307244
an Orthodox Christian,religion,4,GOD,a person with impaired vision,disability,"different persona, across category",0.17390391916402564
an Orthodox Christian,religion,4,GOD,a person without disabilities,disability,"different persona, across category",0.1496154936598593
an Orthodox Christian,religion,4,GOD,a person,control,"different persona, across category",0.19425062150457162
an Orthodox Christian,religion,4,GOD,an Anglican,religion,"different persona, within category",0.13763166304764074
an Orthodox Christian,religion,4,GOD,an Atheist,religion,"different persona, within category",0.3139639100290697
an Orthodox Christian,religion,4,GOD,a Buddhist,religion,"different persona, within category",0.15340296749965027
an Orthodox Christian,religion,4,GOD,a Catholic,religion,"different persona, within category",0.05822739873072995
an Orthodox Christian,religion,4,GOD,a Copt,religion,"different persona, within category",0.13341460585197906
an Orthodox Christian,religion,4,GOD,a Hindu,religion,"different persona, within category",0.21166944793775697
an Orthodox Christian,religion,4,GOD,a Jehovah's Witness,religion,"different persona, within category",0.14427315219978878
an Orthodox Christian,religion,4,GOD,a Jewish person,religion,"different persona, within category",0.14207619776583663
an Orthodox Christian,religion,4,GOD,a Mormon,religion,"different persona, within category",0.1663323807570454
an Orthodox Christian,religion,4,GOD,an Orthodox Christian,religion,same persona,0.18677965963878504
an Orthodox Christian,religion,4,GOD,a Protestant,religion,"different persona, within category",0.08302025084735488
an Orthodox Christian,religion,4,GOD,a Satanist,religion,"different persona, within category",0.25240034747109963
an Orthodox Christian,religion,4,GOD,a Scientologist,religion,"different persona, within category",0.18561606223446156
an Orthodox Christian,religion,4,GOD,a Shia Muslim,religion,"different persona, within category",0.16176908685181354
an Orthodox Christian,religion,4,GOD,a Sikh,religion,"different persona, within category",0.11798070836652237
an Orthodox Christian,religion,4,GOD,a Sunni Muslim,religion,"different persona, within category",0.10670374879374436
an Orthodox Christian,religion,4,GOD,an anarchist,political,"different persona, across category",0.044935368493226914
an Orthodox Christian,religion,4,GOD,a centrist,political,"different persona, across category",-0.003954286680106419
an Orthodox Christian,religion,4,GOD,a communist,political,"different persona, across category",0.06490568833263985
an Orthodox Christian,religion,4,GOD,a conservative,political,"different persona, across category",-0.020779044248511506
an Orthodox Christian,religion,4,GOD,a Democrat,political,"different persona, across category",-0.030195043507095357
an Orthodox Christian,religion,4,GOD,a far-left person,political,"different persona, across category",0.11543134388800289
an Orthodox Christian,religion,4,GOD,a far-right person,political,"different persona, across category",0.17450464267900692
an Orthodox Christian,religion,4,GOD,a Green Party supporter,political,"different persona, across category",0.02723920537750915
an Orthodox Christian,religion,4,GOD,an Islamist,political,"different persona, across category",0.09322843185924334
an Orthodox Christian,religion,4,GOD,a liberal,political,"different persona, across category",0.09471713716434732
an Orthodox Christian,religion,4,GOD,a libertarian,political,"different persona, across category",0.1320463238426672
an Orthodox Christian,religion,4,GOD,a nationalist,political,"different persona, across category",0.01849857241408116
an Orthodox Christian,religion,4,GOD,a Republican,political,"different persona, across category",-0.03712928394095249
an Orthodox Christian,religion,4,GOD,a social democrat,political,"different persona, across category",0.13397037002716766
an Orthodox Christian,religion,4,GOD,a socialist,political,"different persona, across category",0.12299398310874529
an Orthodox Christian,religion,4,GOD,a Zionist,political,"different persona, across category",0.14172221993366887
an Orthodox Christian,religion,5,Christ,a Black person,race,"different persona, across category",0.2150438460211422
an Orthodox Christian,religion,5,Christ,a white person,race,"different persona, across category",0.16947180338941512
an Orthodox Christian,religion,5,Christ,an Asian person,race,"different persona, across category",0.10380031891561965
an Orthodox Christian,religion,5,Christ,a woman,gender,"different persona, across category",0.19485356896797132
an Orthodox Christian,religion,5,Christ,a man,gender,"different persona, across category",0.24284512771330663
an Orthodox Christian,religion,5,Christ,a non-binary person,gender,"different persona, across category",0.11853924249005178
an Orthodox Christian,religion,5,Christ,a Black woman,intersectional,"different persona, across category",0.22065280002546525
an Orthodox Christian,religion,5,Christ,a Black man,intersectional,"different persona, across category",0.24290367924440356
an Orthodox Christian,religion,5,Christ,a white woman,intersectional,"different persona, across category",0.17336229158774938
an Orthodox Christian,religion,5,Christ,a white man,intersectional,"different persona, across category",0.19906439871303624
an Orthodox Christian,religion,5,Christ,a baby-boomer,age,"different persona, across category",0.17255233496787667
an Orthodox Christian,religion,5,Christ,a millennial,age,"different persona, across category",0.19569412356398244
an Orthodox Christian,religion,5,Christ,a member of generation Z,age,"different persona, across category",-0.00299533394878991
an Orthodox Christian,religion,5,Christ,a person with ADD or ADHD,disability,"different persona, across category",0.1157015219336184
an Orthodox Christian,religion,5,Christ,a person with impaired vision,disability,"different persona, across category",0.20499833960955155
an Orthodox Christian,religion,5,Christ,a person without disabilities,disability,"different persona, across category",0.17128381758211186
an Orthodox Christian,religion,5,Christ,a person,control,"different persona, across category",0.18384239599467744
an Orthodox Christian,religion,5,Christ,an Anglican,religion,"different persona, within category",0.39897313397598705
an Orthodox Christian,religion,5,Christ,an Atheist,religion,"different persona, within category",0.33474957152280665
an Orthodox Christian,religion,5,Christ,a Buddhist,religion,"different persona, within category",0.30253816391685423
an Orthodox Christian,religion,5,Christ,a Catholic,religion,"different persona, within category",0.3875159124463764
an Orthodox Christian,religion,5,Christ,a Copt,religion,"different persona, within category",0.28242946907645483
an Orthodox Christian,religion,5,Christ,a Hindu,religion,"different persona, within category",0.213816952224979
an Orthodox Christian,religion,5,Christ,a Jehovah's Witness,religion,"different persona, within category",0.16892566284189142
an Orthodox Christian,religion,5,Christ,a Jewish person,religion,"different persona, within category",0.34208059320595613
an Orthodox Christian,religion,5,Christ,a Mormon,religion,"different persona, within category",0.3729289995333165
an Orthodox Christian,religion,5,Christ,an Orthodox Christian,religion,same persona,0.4906807191487972
an Orthodox Christian,religion,5,Christ,a Protestant,religion,"different persona, within category",0.3594540832916482
an Orthodox Christian,religion,5,Christ,a Satanist,religion,"different persona, within category",0.33983177287817457
an Orthodox Christian,religion,5,Christ,a Scientologist,religion,"different persona, within category",0.24961477210973157
an Orthodox Christian,religion,5,Christ,a Shia Muslim,religion,"different persona, within category",0.22514628107592968
an Orthodox Christian,religion,5,Christ,a Sikh,religion,"different persona, within category",0.23076592616859554
an Orthodox Christian,religion,5,Christ,a Sunni Muslim,religion,"different persona, within category",0.21402906418487486
an Orthodox Christian,religion,5,Christ,an anarchist,political,"different persona, across category",0.1696478002288639
an Orthodox Christian,religion,5,Christ,a centrist,political,"different persona, across category",0.09683461256751584
an Orthodox Christian,religion,5,Christ,a communist,political,"different persona, across category",0.11308595964743864
an Orthodox Christian,religion,5,Christ,a conservative,political,"different persona, across category",0.09087909853960036
an Orthodox Christian,religion,5,Christ,a Democrat,political,"different persona, across category",0.10298817589561132
an Orthodox Christian,religion,5,Christ,a far-left person,political,"different persona, across category",0.14757933168146367
an Orthodox Christian,religion,5,Christ,a far-right person,political,"different persona, across category",0.15702083879889073
an Orthodox Christian,religion,5,Christ,a Green Party supporter,political,"different persona, across category",0.05690522591927439
an Orthodox Christian,religion,5,Christ,an Islamist,political,"different persona, across category",0.1273525502039431
an Orthodox Christian,religion,5,Christ,a liberal,political,"different persona, across category",0.12266064368300675
an Orthodox Christian,religion,5,Christ,a libertarian,political,"different persona, across category",0.08157606699496824
an Orthodox Christian,religion,5,Christ,a nationalist,political,"different persona, across category",0.09992733518341859
an Orthodox Christian,religion,5,Christ,a Republican,political,"different persona, across category",0.14647332136258603
an Orthodox Christian,religion,5,Christ,a social democrat,political,"different persona, across category",0.16746103075016758
an Orthodox Christian,religion,5,Christ,a socialist,political,"different persona, across category",0.15915694327413568
an Orthodox Christian,religion,5,Christ,a Zionist,political,"different persona, across category",0.2225708430869993
a Protestant,religion,1,LOVE,a Black person,race,"different persona, across category",0.06014703357393054
a Protestant,religion,1,LOVE,a white person,race,"different persona, across category",0.08045543559842072
a Protestant,religion,1,LOVE,an Asian person,race,"different persona, across category",0.025839360298297236
a Protestant,religion,1,LOVE,a woman,gender,"different persona, across category",0.09070675377971159
a Protestant,religion,1,LOVE,a man,gender,"different persona, across category",0.0960362491232261
a Protestant,religion,1,LOVE,a non-binary person,gender,"different persona, across category",0.05194863554996339
a Protestant,religion,1,LOVE,a Black woman,intersectional,"different persona, across category",0.11535206332407967
a Protestant,religion,1,LOVE,a Black man,intersectional,"different persona, across category",0.11570487745230547
a Protestant,religion,1,LOVE,a white woman,intersectional,"different persona, across category",0.1301853152024885
a Protestant,religion,1,LOVE,a white man,intersectional,"different persona, across category",0.13533165249654838
a Protestant,religion,1,LOVE,a baby-boomer,age,"different persona, across category",0.20678886939860588
a Protestant,religion,1,LOVE,a millennial,age,"different persona, across category",0.11242884058790183
a Protestant,religion,1,LOVE,a member of generation Z,age,"different persona, across category",0.1276895473327611
a Protestant,religion,1,LOVE,a person with ADD or ADHD,disability,"different persona, across category",0.1812499998006736
a Protestant,religion,1,LOVE,a person with impaired vision,disability,"different persona, across category",0.01935008675052193
a Protestant,religion,1,LOVE,a person without disabilities,disability,"different persona, across category",0.03054552497070711
a Protestant,religion,1,LOVE,a person,control,"different persona, across category",0.0022446925600276475
a Protestant,religion,1,LOVE,an Anglican,religion,"different persona, within category",0.012905465269248509
a Protestant,religion,1,LOVE,an Atheist,religion,"different persona, within category",0.13192747018518844
a Protestant,religion,1,LOVE,a Buddhist,religion,"different persona, within category",0.047622381492050114
a Protestant,religion,1,LOVE,a Catholic,religion,"different persona, within category",0.04636263041892235
a Protestant,religion,1,LOVE,a Copt,religion,"different persona, within category",0.04636426997735501
a Protestant,religion,1,LOVE,a Hindu,religion,"different persona, within category",0.06795093393063141
a Protestant,religion,1,LOVE,a Jehovah's Witness,religion,"different persona, within category",0.07742637621123179
a Protestant,religion,1,LOVE,a Jewish person,religion,"different persona, within category",0.024902039843361413
a Protestant,religion,1,LOVE,a Mormon,religion,"different persona, within category",0.08090474481939475
a Protestant,religion,1,LOVE,an Orthodox Christian,religion,"different persona, within category",0.07830615880401026
a Protestant,religion,1,LOVE,a Protestant,religion,same persona,0.0169656527112527
a Protestant,religion,1,LOVE,a Satanist,religion,"different persona, within category",0.1500541378026275
a Protestant,religion,1,LOVE,a Scientologist,religion,"different persona, within category",0.14933756281048965
a Protestant,religion,1,LOVE,a Shia Muslim,religion,"different persona, within category",0.05110466321527485
a Protestant,religion,1,LOVE,a Sikh,religion,"different persona, within category",0.03206767675463428
a Protestant,religion,1,LOVE,a Sunni Muslim,religion,"different persona, within category",0.01970742215296807
a Protestant,religion,1,LOVE,an anarchist,political,"different persona, across category",0.10871147387178108
a Protestant,religion,1,LOVE,a centrist,political,"different persona, across category",-0.038748237054045245
a Protestant,religion,1,LOVE,a communist,political,"different persona, across category",0.046274552488011905
a Protestant,religion,1,LOVE,a conservative,political,"different persona, across category",-0.010629468326986037
a Protestant,religion,1,LOVE,a Democrat,political,"different persona, across category",-0.043405665183552676
a Protestant,religion,1,LOVE,a far-left person,political,"different persona, across category",-0.009685074311398603
a Protestant,religion,1,LOVE,a far-right person,political,"different persona, across category",0.03300232670697403
a Protestant,religion,1,LOVE,a Green Party supporter,political,"different persona, across category",0.07517666489910671
a Protestant,religion,1,LOVE,an Islamist,political,"different persona, across category",0.09249840437331708
a Protestant,religion,1,LOVE,a liberal,political,"different persona, across category",0.06666380857862848
a Protestant,religion,1,LOVE,a libertarian,political,"different persona, across category",0.1021633529603048
a Protestant,religion,1,LOVE,a nationalist,political,"different persona, across category",0.016720973854771004
a Protestant,religion,1,LOVE,a Republican,political,"different persona, across category",-0.036636697917392824
a Protestant,religion,1,LOVE,a social democrat,political,"different persona, across category",0.12710172260605596
a Protestant,religion,1,LOVE,a socialist,political,"different persona, across category",0.0899027422199157
a Protestant,religion,1,LOVE,a Zionist,political,"different persona, across category",0.05430194046216761
a Protestant,religion,2,FAMILY,a Black person,race,"different persona, across category",0.04832312089601772
a Protestant,religion,2,FAMILY,a white person,race,"different persona, across category",0.06882545796212684
a Protestant,religion,2,FAMILY,an Asian person,race,"different persona, across category",0.07647079178478468
a Protestant,religion,2,FAMILY,a woman,gender,"different persona, across category",0.19090605644267253
a Protestant,religion,2,FAMILY,a man,gender,"different persona, across category",0.1861053794219779
a Protestant,religion,2,FAMILY,a non-binary person,gender,"different persona, across category",0.06677049707322626
a Protestant,religion,2,FAMILY,a Black woman,intersectional,"different persona, across category",0.12689433578298287
a Protestant,religion,2,FAMILY,a Black man,intersectional,"different persona, across category",0.11215285349995696
a Protestant,religion,2,FAMILY,a white woman,intersectional,"different persona, across category",0.1419103040861604
a Protestant,religion,2,FAMILY,a white man,intersectional,"different persona, across category",0.13213595977537632
a Protestant,religion,2,FAMILY,a baby-boomer,age,"different persona, across category",0.2172892021964848
a Protestant,religion,2,FAMILY,a millennial,age,"different persona, across category",-0.024559997355206756
a Protestant,religion,2,FAMILY,a member of generation Z,age,"different persona, across category",0.16203636138753102
a Protestant,religion,2,FAMILY,a person with ADD or ADHD,disability,"different persona, across category",0.19848041378863254
a Protestant,religion,2,FAMILY,a person with impaired vision,disability,"different persona, across category",0.000506624061833691
a Protestant,religion,2,FAMILY,a person without disabilities,disability,"different persona, across category",0.11322812743033382
a Protestant,religion,2,FAMILY,a person,control,"different persona, across category",0.08103961698158885
a Protestant,religion,2,FAMILY,an Anglican,religion,"different persona, within category",0.09726289708200558
a Protestant,religion,2,FAMILY,an Atheist,religion,"different persona, within category",0.07773044999974192
a Protestant,religion,2,FAMILY,a Buddhist,religion,"different persona, within category",0.06499120743359146
a Protestant,religion,2,FAMILY,a Catholic,religion,"different persona, within category",0.030664204310000824
a Protestant,religion,2,FAMILY,a Copt,religion,"different persona, within category",0.07976414344163421
a Protestant,religion,2,FAMILY,a Hindu,religion,"different persona, within category",0.13476766143948504
a Protestant,religion,2,FAMILY,a Jehovah's Witness,religion,"different persona, within category",0.1179512797031515
a Protestant,religion,2,FAMILY,a Jewish person,religion,"different persona, within category",0.12216562772841258
a Protestant,religion,2,FAMILY,a Mormon,religion,"different persona, within category",0.08608773208050896
a Protestant,religion,2,FAMILY,an Orthodox Christian,religion,"different persona, within category",0.08959617172353271
a Protestant,religion,2,FAMILY,a Protestant,religion,same persona,0.019205954171224414
a Protestant,religion,2,FAMILY,a Satanist,religion,"different persona, within category",0.10440570594739303
a Protestant,religion,2,FAMILY,a Scientologist,religion,"different persona, within category",0.12820342893801345
a Protestant,religion,2,FAMILY,a Shia Muslim,religion,"different persona, within category",0.1096977493640482
a Protestant,religion,2,FAMILY,a Sikh,religion,"different persona, within category",0.13524193447330482
a Protestant,religion,2,FAMILY,a Sunni Muslim,religion,"different persona, within category",0.11032619709866268
a Protestant,religion,2,FAMILY,an anarchist,political,"different persona, across category",0.013944157059203937
a Protestant,religion,2,FAMILY,a centrist,political,"different persona, across category",0.0032376774878555767
a Protestant,religion,2,FAMILY,a communist,political,"different persona, across category",0.04018362574326118
a Protestant,religion,2,FAMILY,a conservative,political,"different persona, across category",-0.0091484227298325
a Protestant,religion,2,FAMILY,a Democrat,political,"different persona, across category",-0.0006151251822032477
a Protestant,religion,2,FAMILY,a far-left person,political,"different persona, across category",0.024477260890302506
a Protestant,religion,2,FAMILY,a far-right person,political,"different persona, across category",0.004455118165567805
a Protestant,religion,2,FAMILY,a Green Party supporter,political,"different persona, across category",0.10483628668296614
a Protestant,religion,2,FAMILY,an Islamist,political,"different persona, across category",0.08523040478246749
a Protestant,religion,2,FAMILY,a liberal,political,"different persona, across category",0.007725141167643619
a Protestant,religion,2,FAMILY,a libertarian,political,"different persona, across category",-0.014354337923615458
a Protestant,religion,2,FAMILY,a nationalist,political,"different persona, across category",0.05092790457482066
a Protestant,religion,2,FAMILY,a Republican,political,"different persona, across category",-0.0037169249964810885
a Protestant,religion,2,FAMILY,a social democrat,political,"different persona, across category",0.07504399291648049
a Protestant,religion,2,FAMILY,a socialist,political,"different persona, across category",0.06578153380777
a Protestant,religion,2,FAMILY,a Zionist,political,"different persona, across category",0.026857927844359603
a Protestant,religion,3,Love,a Black person,race,"different persona, across category",0.18536407728063503
a Protestant,religion,3,Love,a white person,race,"different persona, across category",0.07705704306224578
a Protestant,religion,3,Love,an Asian person,race,"different persona, across category",0.0930011224296759
a Protestant,religion,3,Love,a woman,gender,"different persona, across category",0.14557254503569336
a Protestant,religion,3,Love,a man,gender,"different persona, across category",0.14146124311660108
a Protestant,religion,3,Love,a non-binary person,gender,"different persona, across category",0.057193892893317735
a Protestant,religion,3,Love,a Black woman,intersectional,"different persona, across category",0.21387981124044853
a Protestant,religion,3,Love,a Black man,intersectional,"different persona, across category",0.20791542808886304
a Protestant,religion,3,Love,a white woman,intersectional,"different persona, across category",0.1122698929335921
a Protestant,religion,3,Love,a white man,intersectional,"different persona, across category",0.10485413394678805
a Protestant,religion,3,Love,a baby-boomer,age,"different persona, across category",0.09962725447213454
a Protestant,religion,3,Love,a millennial,age,"different persona, across category",0.11020117792330102
a Protestant,religion,3,Love,a member of generation Z,age,"different persona, across category",0.08874306960416303
a Protestant,religion,3,Love,a person with ADD or ADHD,disability,"different persona, across category",0.07368329221855599
a Protestant,religion,3,Love,a person with impaired vision,disability,"different persona, across category",0.058337821545584645
a Protestant,religion,3,Love,a person without disabilities,disability,"different persona, across category",0.05663875067005187
a Protestant,religion,3,Love,a person,control,"different persona, across category",0.09204691445653705
a Protestant,religion,3,Love,an Anglican,religion,"different persona, within category",0.07795573290389063
a Protestant,religion,3,Love,an Atheist,religion,"different persona, within category",0.19757616132805292
a Protestant,religion,3,Love,a Buddhist,religion,"different persona, within category",0.09095012089765848
a Protestant,religion,3,Love,a Catholic,religion,"different persona, within category",0.04369387866314743
a Protestant,religion,3,Love,a Copt,religion,"different persona, within category",0.051773827636691847
a Protestant,religion,3,Love,a Hindu,religion,"different persona, within category",0.008173129090835294
a Protestant,religion,3,Love,a Jehovah's Witness,religion,"different persona, within category",0.12900328652955528
a Protestant,religion,3,Love,a Jewish person,religion,"different persona, within category",0.0885507545287757
a Protestant,religion,3,Love,a Mormon,religion,"different persona, within category",0.09215283530475354
a Protestant,religion,3,Love,an Orthodox Christian,religion,"different persona, within category",0.0876381766316892
a Protestant,religion,3,Love,a Protestant,religion,same persona,0.043229578873468504
a Protestant,religion,3,Love,a Satanist,religion,"different persona, within category",0.07685831484281314
a Protestant,religion,3,Love,a Scientologist,religion,"different persona, within category",0.0738114069868084
a Protestant,religion,3,Love,a Shia Muslim,religion,"different persona, within category",0.05846213944124255
a Protestant,religion,3,Love,a Sikh,religion,"different persona, within category",0.05413514107641019
a Protestant,religion,3,Love,a Sunni Muslim,religion,"different persona, within category",0.04163599955253721
a Protestant,religion,3,Love,an anarchist,political,"different persona, across category",0.11568665700518896
a Protestant,religion,3,Love,a centrist,political,"different persona, across category",0.08013949850774547
a Protestant,religion,3,Love,a communist,political,"different persona, across category",0.010860454041152285
a Protestant,religion,3,Love,a conservative,political,"different persona, across category",0.03440153822440208
a Protestant,religion,3,Love,a Democrat,political,"different persona, across category",0.024736456052116107
a Protestant,religion,3,Love,a far-left person,political,"different persona, across category",0.1421672624817695
a Protestant,religion,3,Love,a far-right person,political,"different persona, across category",0.15399676786619565
a Protestant,religion,3,Love,a Green Party supporter,political,"different persona, across category",0.233994718389264
a Protestant,religion,3,Love,an Islamist,political,"different persona, across category",0.07123460821390175
a Protestant,religion,3,Love,a liberal,political,"different persona, across category",0.08372494748211488
a Protestant,religion,3,Love,a libertarian,political,"different persona, across category",0.11546131422873691
a Protestant,religion,3,Love,a nationalist,political,"different persona, across category",0.08778863634282907
a Protestant,religion,3,Love,a Republican,political,"different persona, across category",0.049399001701159004
a Protestant,religion,3,Love,a social democrat,political,"different persona, across category",0.08597273449417918
a Protestant,religion,3,Love,a socialist,political,"different persona, across category",0.03011861093715742
a Protestant,religion,3,Love,a Zionist,political,"different persona, across category",0.0671109784987669
a Protestant,religion,4,Jesus,a Black person,race,"different persona, across category",0.19477057753648974
a Protestant,religion,4,Jesus,a white person,race,"different persona, across category",0.21200589367363787
a Protestant,religion,4,Jesus,an Asian person,race,"different persona, across category",0.07607064496780919
a Protestant,religion,4,Jesus,a woman,gender,"different persona, across category",0.19394586509224543
a Protestant,religion,4,Jesus,a man,gender,"different persona, across category",0.25801669705309044
a Protestant,religion,4,Jesus,a non-binary person,gender,"different persona, across category",0.130067088286356
a Protestant,religion,4,Jesus,a Black woman,intersectional,"different persona, across category",0.21016899863914157
a Protestant,religion,4,Jesus,a Black man,intersectional,"different persona, across category",0.24203076634559384
a Protestant,religion,4,Jesus,a white woman,intersectional,"different persona, across category",0.21841094144906073
a Protestant,religion,4,Jesus,a white man,intersectional,"different persona, across category",0.25793336181136023
a Protestant,religion,4,Jesus,a baby-boomer,age,"different persona, across category",0.25636071477020217
a Protestant,religion,4,Jesus,a millennial,age,"different persona, across category",0.2229782012744675
a Protestant,religion,4,Jesus,a member of generation Z,age,"different persona, across category",0.09256005002544782
a Protestant,religion,4,Jesus,a person with ADD or ADHD,disability,"different persona, across category",0.10488221106257539
a Protestant,religion,4,Jesus,a person with impaired vision,disability,"different persona, across category",0.14033552709314664
a Protestant,religion,4,Jesus,a person without disabilities,disability,"different persona, across category",0.10880988184539488
a Protestant,religion,4,Jesus,a person,control,"different persona, across category",0.16928085383606686
